"MenuItemID","Restaurant","Food_Category", Item_Name_2012,"Item_Description_2012","Serving_Size_2012","Serving_Size_text_2012","Serving_Size_Unit_2012","Serving_Size_household_2012","Calories_2012","Total_Fat_2012","Saturated_Fat_2012","Trans_Fat_2012","Cholesterol_2012","Sodium_2012","Potassium_2012","Carbohydrates_2012","Dietary_Fiber_2012","Sugar_2012","Protein_2012","Calories_text_2012","Total_Fat_text_2012","Saturated_Fat_text_2012","Trans_Fat_text_2012","Cholesterol_text_2012","Sodium_text_2012","Potassium_text_2012","Carbohydrates_text_2012","Dietary_Fiber_text_2012","Sugar_text_2012","Protein_text_2012","Kids_Meal_2012","Limited_Time_Offer_2012","Regional_2012","Shareable_2012"
"10130","Applebee's","Appetizers & Sides","Boneless Wings, Hot Buffalo","Boneless Wings, Hot Buffalo, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese","","","","","1170","70","16","1","","3900","","67","8","","71","","","","","","","","","","","","0","0","0","0"
"10131","Applebee's","Appetizers & Sides","Boneless Wings, Honey BBQ","Boneless Wings, Honey BBQ, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese","","","","","1250","55","11","0.5","","3060","","116","8","","71","","","","","","","","","","","","0","0","0","0"
"10132","Applebee's","Appetizers & Sides","Boneless Wings, Southern BBQ","Boneless Wings, Southern BBQ, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese","","","","","1110","55","11","0.5","","2780","","83","8","","70","","","","","","","","","","","","0","0","0","0"
"10133","Applebee's","Appetizers & Sides","Boneless Wings, Sweet & Spicy Sauce","Boneless Wings, Sweet & Spicy Sauce, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese","","","","","1150","55","11","0.5","","3390","","90","8","","71","","","","","","","","","","","","0","0","0","0"
"10134","Applebee's","Appetizers & Sides","Classic Wings, Classic Buffalo","Classic Wings, Classic Buffalo, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese","","","","","710","49","14","0.5","","2060","","8","2","","61","","","","","","","","","","","","0","0","0","0"
"10135","Applebee's","Appetizers & Sides","Classic Wings, Hot Buffalo","Classic Wings, Hot Buffalo, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese","","","","","720","49","14","0.5","","2170","","9","3","","61","","","","","","","","","","","","0","0","0","0"
"10136","Applebee's","Appetizers & Sides","Classic Wings, Honey BBQ","Classic Wings, Honey BBQ, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese","","","","","790","35","9","0","","1340","","59","3","","61","","","","","","","","","","","","0","0","0","0"
"10137","Applebee's","Appetizers & Sides","Classic Wings, Southern BBQ","Classic Wings, Southern BBQ, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese","","","","","660","35","9","0","","1060","","25","2","","61","","","","","","","","","","","","0","0","0","0"
"10138","Applebee's","Appetizers & Sides","Classic Wings, Sweet & Spicy Sauce","Classic Wings, Sweet & Spicy Sauce, w/out Dipping Sauce, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese","","","","","690","35","9","0","","1670","","32","2","","62","","","","","","","","","","","","0","0","0","0"
"10139","Applebee's","Appetizers & Sides","Chili Cheese Nachos","Chili Cheese Nachos, Appetizers, As Served","","","","","1680","107","40","2.5","","4270","","134","17","","48","","","","","","","","","","","","0","0","0","0"
"10140","Applebee's","Appetizers & Sides","Spicy Chili Cheese Nachos","Spicy Chili Cheese Nachos, Appetizers, As Served","","","","","1610","103","36","3","","3240","","125","16","","48","","","","","","","","","","","","0","0","0","0"
"10141","Applebee's","Entrees","Steak Quesadilla Towers","Steak Quesadilla Towers, Appetizers, As Served","","","","","1190","72","32","2","","3800","","81","5","","58","","","","","","","","","","","","0","0","0","0"
"10142","Applebee's","Appetizers & Sides","Queso Blanco","Queso Blanco, Appetizers, As Served","","","","","1330","82","27","2","","2400","","114","12","","34","","","","","","","","","","","","0","0","0","0"
"10143","Applebee's","Appetizers & Sides","Queso Blanco w/ Chili","Queso Blanco w/ Chili, Appetizers, As Served","","","","","1440","89","30","2.5","","2680","","118","14","","42","","","","","","","","","","","","0","0","0","0"
"10144","Applebee's","Appetizers & Sides","Chips & Spicy Chipotle Lime Salsa","Chips & Spicy Chipotle Lime Salsa, Appetizers, As Served","","","","","960","53","10","0.5","","810","","106","11","","14","","","","","","","","","","","","0","0","0","0"
"10145","Applebee's","Entrees","Trios Cheese Quesadilla Grande","Trios Cheese Quesadilla Grande, Ultimate Trios","","","","","510","44","16","0","","1530","","31","2","","20","","","","","","","","","","","","0","0","0","0"
"10146","Applebee's","Entrees","Trios Chicken Quesadilla Grande","Trios Chicken Quesadilla Grande, Ultimate Trios","","","","","650","47","17","0","","2250","","44","3","","35","","","","","","","","","","","","0","0","0","0"
"10147","Applebee's","Entrees","Trios Steak Quesadilla Towers","Trios Steak Quesadilla Towers, Ultimate Trios","","","","","600","37","14","1","","1890","","38","2","","28","","","","","","","","","","","","0","0","0","0"
"10148","Applebee's","Appetizers & Sides","Trios Mozzarella Sticks","Trios Mozzarella Sticks, Ultimate Trios","","","","","420","21","9","0.5","","1270","","39","1","","19","","","","","","","","","","","","0","0","0","0"
"10149","Applebee's","Appetizers & Sides","Trios Boneless Wings, Classic Buffalo","Trios Boneless Wings, Classic Buffalo, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","580","35","8","0","","1900","","33","4","","35","","","","","","","","","","","","0","0","0","0"
"10150","Applebee's","Appetizers & Sides","Trios Boneless Wings, Hot Buffalo","Trios Boneless Wings, Hot Buffalo, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","590","35","8","0","","1950","","34","4","","35","","","","","","","","","","","","0","0","0","0"
"10151","Applebee's","Appetizers & Sides","Trios Boneless Wings, Honey BBQ","Trios Boneless Wings, Honey BBQ, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","620","28","5","0","","1530","","58","4","","35","","","","","","","","","","","","0","0","0","0"
"10152","Applebee's","Appetizers & Sides","Trios Boneless Wings, Southern BBQ","Trios Boneless Wings, Southern BBQ, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","550","28","5","0","","1390","","42","4","","35","","","","","","","","","","","","0","0","0","0"
"10153","Applebee's","Appetizers & Sides","Trios Boneless Wings, Sweet & Spicy Sauce","Trios Boneless Wings, Sweet & Spicy Sauce, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","570","28","5","0","","1700","","45","4","","36","","","","","","","","","","","","0","0","0","0"
"10154","Applebee's","Appetizers & Sides","Trios Classic Wings, Classic Buffalo","Trios Classic Wings, Classic Buffalo, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","360","25","7","0","","1010","","5","1","","30","","","","","","","","","","","","0","0","0","0"
"10155","Applebee's","Appetizers & Sides","Trios Classic Wings, Hot Buffalo","Trios Classic Wings, Hot Buffalo, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","360","25","7","0","","1090","","4","1","","30","","","","","","","","","","","","0","0","0","0"
"10156","Applebee's","Appetizers & Sides","Trios Classic Wings, Honey BBQ","Trios Classic Wings, Honey BBQ, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","400","17","4.5","0","","670","","29","1","","31","","","","","","","","","","","","0","0","0","0"
"10157","Applebee's","Appetizers & Sides","Trios Classic Wings, Southern BBQ","Trios Classic Wings, Southern BBQ, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","330","17","4.5","0","","530","","13","1","","30","","","","","","","","","","","","0","0","0","0"
"10158","Applebee's","Appetizers & Sides","Trios Classic Wings, Sweet & Spicy Sauce","Trios Classic Wings, Sweet & Spicy Sauce, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese","","","","","350","18","4.5","0","","830","","16","1","","31","","","","","","","","","","","","0","0","0","0"
"10159","Applebee's","Appetizers & Sides","Trios Spinach Artichoke Dip","Trios Spinach Artichoke Dip, Ultimate Trios","","","","","580","41","10","0","","900","","43","7","","15","","","","","","","","","","","","0","0","0","0"
"10160","Applebee's","Sandwiches","Trios Grilled Chicken Wonton Tacos","Trios Grilled Chicken Wonton Tacos, Ultimate Trios","","","","","430","18","3.5","0","","1520","","43","3","","25","","","","","","","","","","","","0","0","0","0"
"10161","Applebee's","Appetizers & Sides","Trios Spicy Queso Blanco","Trios Spicy Queso Blanco, Ultimate Trios","","","","","520","33","12","1","","1090","","40","4","","16","","","","","","","","","","","","0","0","0","0"
"10162","Applebee's","Entrees","Asiago Peppercorn Steak w/ Sides","Asiago Peppercorn Steak w/ Sides, Under 550 Calories","","","","","380","14","6","0","","1520","","25","5","","44","","","","","","","","","","","","0","0","0","0"
"10163","Applebee's","Entrees","Grilled Dijon Chicken & Portobellos w/ Sides","Grilled Dijon Chicken & Portobellos w/ Sides","","","","","470","16","7","0","","1820","","30","5","","55","","","","","","","","","","","","0","0","0","0"
"10164","Applebee's","Entrees","Roasted Garlic Sirloin w/ Sides","Roasted Garlic Sirloin w/ Sides, Under 550 Calories","","","","","450","19","7","0.5","","1900","","33","5","","42","","","","","","","","","","","","0","0","0","0"
"10165","Applebee's","Entrees","Sizzling Asian Shrimp & Broccoli w/ Sides","Sizzling Asian Shrimp & Broccoli w/ Sides, Under 550 Calories","","","","","470","9","2","0","","3180","","84","8","","28","","","","","","","","","","","","0","0","0","0"
"10166","Applebee's","Entrees","12 oz New York Strip","12 oz New York Strip w/out Sides","","","","","480","24","10","1.5","","1120","","","0","","65","","","","","","","","<1","","","","0","0","0","0"
"10167","Applebee's","Entrees","12 oz Ribeye","12 oz Ribeye w/out Sides","","","","","670","47","21","5","","950","","3","0","","57","","","","","","","","","","","","0","0","0","0"
"10168","Applebee's","Entrees","9 oz House Sirloin","9 oz House Sirloin w/out Sides","","","","","310","13","5","0","","970","","0","0","","48","","","","","","","","","","","","0","0","0","0"
"10169","Applebee's","Entrees","7 oz House Sirloin","7 oz House Sirloin w/out Sides","","","","","250","12","5","0.5","","860","","0","0","","35","","","","","","","","","","","","0","0","0","0"
"10170","Applebee's","Entrees","Steak & Grilled Shrimp Combo","Steak & Grilled Shrimp Combo w/out Sides","","","","","540","36","9","1","","1960","","2","","","51","","","","","","","","","<1","","","0","0","0","0"
"10171","Applebee's","Entrees","Steak & Fried Shrimp Combo","Steak & Fried Shrimp Combo w/out Sides","","","","","650","34","9","1","","2220","","37","2","","50","","","","","","","","","","","","0","0","0","0"
"10172","Applebee's","Entrees","Steak & Honey BBQ Chicken Combo","Steak & Honey BBQ Chicken Combo w/out Sides","","","","","600","15","6","0.5","","2160","","37","","","78","","","","","","","","","<1","","","0","0","0","0"
"10173","Applebee's","Entrees","Steak & Riblets Combo","Steak & Riblets Combo w/out Sides","","","","","","","20","","","","","","","","","910-1040","49-50","","0.5-1","","2860-3470","","23-56","0-1","","93-94","0","0","0","0"
"10175","Applebee's","Entrees","Shrimp 'n Parmesan Sirloin","Shrimp 'n Parmesan Sirloin w/out Sides","","","","","670","43","17","1","","2190","","5","0","","66","","","","","","","","","","","","0","0","0","0"
"10176","Applebee's","Entrees","Signature Sirloin w/ Garlic Herb Shrimp & Sides","Signature Sirloin w/ Garlic Herb Shrimp & Sides, Under 550 Calories","","","","","500","21","8","0.5","","2440","","31","6","","51","","","","","","","","","","","","0","0","0","0"
"10177","Applebee's","Entrees","Chicken Fried Steak w/ Mashed Potatoes, Gravy & Vegetables","Chicken Fried Steak w/ Mashed Potatoes, Gravy & Vegetables","","","","","1260","61","15","1","","3840","","118","10","","59","","","","","","","","","","","","0","0","0","0"
"10178","Applebee's","Entrees","Applebee's Riblets Platter w/ Sides","Applebee's Riblets Platter w/ Sides","","","","","","","29","0.5","","","","","","","","1590-1820","86-87","","","","4170-5630","","107-162","'8-9","","98-100","0","0","0","0"
"10179","Applebee's","Entrees","Applebee's Riblets Basket w/ Sides","Applebee's Riblets Basket w/ Sides","","","","","","55","19","0","","","","","","","","1050-1180","","","","","2720-3330","","76-109","'5-6","","62-63","0","0","0","0"
"10180","Applebee's","Entrees","Double-Glazed Baby Back Ribs w/ Sides","Double-Glazed Baby Back Ribs w/ Sides","","","","","","","","0.5","","","","","7","","","1230-1460","71-74","23-24","","","2490-3620","","88-130","","","60-69","0","0","0","0"
"10181","Applebee's","Entrees","Double-Glazed Baby Back Ribs w/ Sides, Half Rack","Double-Glazed Baby Back Ribs w/ Sides, Half Rack","","","","","","","14","0","","","","","7","","","880-990","49-50","","","","1700-2270","","78-99","","","33-37","0","0","0","0"
"10182","Applebee's","Entrees","Sizzling Chili Lime Chicken w/ Sides","Sizzling Chili Lime Chicken w/ Sides, Under 550 Calories","","","","","470","10","3","0","","1970","","56","8","","52","","","","","","","","","","","","0","0","0","0"
"10183","Applebee's","Entrees","Sizzling Cajun Steak & Shrimp w/ Sides","Sizzling Cajun Steak & Shrimp w/ Sides","","","","","810","41","13","1","","3640","","54","7","","57","","","","","","","","","","","","0","0","0","0"
"10184","Applebee's","Entrees","Bourbon Street Chicken & Shrimp w/ Sides","Bourbon Street Chicken & Shrimp w/ Sides","","","","","750","45","10","0.5","","2560","","31","4","","57","","","","","","","","","","","","0","0","0","0"
"10185","Applebee's","Entrees","Sizzling Steak & Cheese w/ Sides","Sizzling Steak & Cheese w/ Sides","","","","","1060","66","22","1","","3140","","49","6","","68","","","","","","","","","","","","0","0","0","0"
"10186","Applebee's","Entrees","Sizzling Chicken w/ Spicy Queso Blanco w/ Sides","Sizzling Chicken w/ Spicy Queso Blanco & Sides","","","","","570","22","8","0","","2530","","40","6","","54","","","","","","","","","","","","0","0","0","0"
"10187","Applebee's","Entrees","Bourbon Street Steak w/ Sides","Bourbon Street Steak w/ Sides","","","","","760","44","11","1","","2460","","35","5","","55","","","","","","","","","","","","0","0","0","0"
"10188","Applebee's","Entrees","Sizzling Skillet Fajitas, Steak, w/ Sides","Sizzling Skillet Fajitas, Steak, w/ Sides","","","","","1410","55","25","1","","5630","","152","11","","78","","","","","","","","","","","","0","0","0","0"
